cod_modulo,id_ra,id_criterio,definicion
648,2,a,Se ha definido el concepto de responsabilidad social corporativa (RSC).
648,2,b,"Se han analizado las políticas de recursos humanos en cuanto a motivación, mejora continua, promoción y recompensa, entre otros factores."
648,2,c,"Se han analizado las recomendaciones y la normativa europea, de organizaciones intergubernamentales, así como la nacional con respecto a RSC y desarrollo de los recursos humanos."
648,2,d,Se han descrito las buenas prácticas e iniciativas en cuanto a códigos de conducta relacionados con los derechos de los trabajadores.
648,2,e,Se han programado puntos de control para el contraste del cumplimiento de las políticas de RSC y códigos de conducta en la gestión de los recursos humanos.
648,3,a,Se han descrito las funciones que se deben desarrollar en el área de la empresa que se encarga de la gestión de recursos humanos.
648,3,b,Se han caracterizado habilidades de comunicación efectiva en los diferentes roles laborales.
648,3,c,"Se han establecido los canales de comunicación interna entre los distintos departamentos de la empresa, así como entre el personal y los departamentos."
648,3,d,Se ha analizado la información que proporcionan los sistemas de control de personal para la mejora de la gestión de la empresa.
648,3,e,Se ha mantenido actualizada la información precisa para el desarrollo de las funciones del departamento de recursos humanos.
648,3,f,Se ha establecido la manera de organizar y conservar la documentación del departamento de recursos humanos en soporte convencional e informático.
648,3,g,Se ha utilizado un sistema informático para el almacenamiento y tratamiento de la información en la gestión de los recursos humanos.
648,3,h,"Se ha valorado la importancia de la aplicación de criterios de seguridad, confidencialidad, integridad y accesibilidad en la tramitación de la información derivada de la administración de recursos humanos"
648,4,a,"Se han identificado los organismos y empresas relevantes en el mercado laboral, dedicados a la selección y formación de recursos humanos."
648,4,b,Se han secuenciado las fases de un proceso de selección de personal y sus características fundamentales.
648,4,c,Se ha identificado la información que se genera en cada una de las fases de un proceso de selección de personal.
648,4,d,Se ha valorado la importancia del reconciliation del concepto de perfil del puesto de trabajo para seleccionar los currículos.
648,4,e,Se han establecidos las características de los métodos e instrumentos de selección de personal más utilizados en función del perfil del puesto de trabajo.
648,4,f,Se ha elaborado la documentación necesaria para llevar a cabo el proceso de selección.
648,4,g,Se han establecido las vías de comunicación orales y escritas con las personas que intervienen en el proceso de selección.
648,4,h,Se ha registrado y archivado la información y documentación relevante del proceso de selección.
648,5,a,Se han planificado las fases de los procesos de formación y promoción de personal.
648,5,b,Se han establecido las características de los métodos e instrumentos de los p rocesos de formación.
648,5,c,Se ha identificado la información que se genera en cada una de las fases de los procesos de formación y promoción de personal.
648,5,d,Se ha elaborado la documentación necesaria para efectuar los procesos de formación y promoción de personal.
648,5,e,Se han establecido los métodos de valoración del trabajo y de incentivos.
648,5,f,Se ha recabado información sobre las necesidades formativas de la empresa. g) Se han detectado las necesidades de recursos materiales y humanos en el proceso de formación.
648,5,h,Se han establecido las vías de comunicación orales y escritas con las personas que intervienen en los procesos de formación y promoción.
648,5,i,Se ha registrado y archivado la información y documentación relevante de los procesos de formación y promoción de personal.
648,5,j,Se han aplicado los procedimientos administrativos de seguimiento y evaluación de la formación.
649,1,a,Se han realizado pruebas de funcionamiento de los equipos informáticos*.
649,1,b,Se han comprobado las conexiones de los puertos de comunicación.
649,1,c,Se han identificado los elementos básicos (hardware y software) de un sistema en red.*
649,1,d,Se han caracterizado los procedimientos generales de operaciones en un sistema de red.*
649,1,e,Se han utilizado las funciones básicas del sistema operativo.*
649,1,f,"Se han aplicado medidas de seguridad y confidencialidad, identificando el programa cortafuegos y el antivirus.*"
649,1,g,Se ha compartido información con otros usuarios de la red.
649,1,h,"Se han ejecutado funciones básicas de usuario (conexión, desconexión, optimización del espacio de almacenamiento, utilización de periféricos, comunicación con otros usuarios y conexión con otros sistemas o redes, entre otras).*"
649,2,a,Se han organizado los elementos y espacios de trabajo.
649,2,b,Se ha mantenido la postura corporal correcta.
649,2,c,Se ha identificado la posición correcta de los dedos en las filas del teclado alfanumérico.*
649,2,d,Se han precisado las funciones de puesta en marcha del terminal informático.
649,2,e,Se han empleado coordinadamente las líneas del teclado alfanumérico y las teclas de signos y puntuación.*
649,2,f,Se ha utilizado el método de escritura al tacto en párrafos de dificultad progresiva y en tablas sencillas.*
649,2,g,Se ha utilizado el método de escritura al tacto para realizar textos en inglés.
649,2,h,Se ha mecanografiado con velocidad (mínimo 200 p.p.m.) y precisión (máximo una falta por minuto) con la ayuda de un programa informático.*
649,2,i,Se han aplicado las normas de presentación de los distintos documentos de texto.
649,2,j,"Se han localizado y corregido los errores mecanográficos, ortográficos y sintácticos.*"
649,3,a,Se han detectado necesidades de información.*
649,3,b,Se han identificado y priorizado las fuentes de obtención de información.*
649,3,c,Se han elegido buscadores en Intranet y en Internet según criterios de rapidez y de opciones de búsqueda.
649,3,d,Se han empleado herramientas Web 2.0 para obtener y producir información.*
649,3,e,Se han utilizado los criterios de búsqueda para restringir el número de resultados obtenidos.
649,3,f,"Se han aplicado sistemas de seguridad, protección, confidencialidad y restricción de la información.*"
649,3,g,"Se ha canalizado la información obtenida, archivándola y/o registrándola, en su caso."
649,3,h,Se han organizado los archivos para facilitar la búsqueda posterior.
649,3,i,Se ha actualizado la información necesaria.
649,3,j,Se han cumplido los plazos previstos.
649,3,k,Se han realizado copias de los archivos.*
649,4,a,"Se han utilizado las prestaciones de la hoja de cálculo para realizar gestiones de tesorería, cálculos comerciales y otras operaciones administrativas.*"
649,4,b,Se han diseñado y elaborado documentos con la hoja de cálculo.*
649,4,c,Se han relacionado y actualizado hojas de cálculo.
649,4,d,Se han creado y anidado fórmulas y funciones.*
649,4,e,"Se han establecido contraseñas para proteger celdas, hojas y libros."
649,4,f,Se han obtenido gráficos para el análisis de la información.*
649,4,g,Se han empleado macros para la realización de documentos y plantillas.
649,4,h,Se han importado y exportado hojas de cálculo creadas con otras aplicaciones y otros formatos.*
649,4,i,"Se ha utilizado la hoja de cálculo como base de datos: formularios, creación de listas, filtrado, protección y ordenación de datos."
649,4,j,"Se han utilizado aplicaciones y periféricos para introducir textos, números, códigos e imágenes."
649,5,a,"Se han utilizado las funciones, prestaciones y procedimientos de los procesadores de textos y autoedición.*"
649,5,b,Se han identificado las características de cada tipo de documento.
649,5,c,Se han redactado documentos de texto con la destreza adecuada y aplicando las normas de estructura.*
649,5,d,"Se han confeccionado plantillas adaptadas a los documentos administrativos tipo, incluyendo utilidades de combinación.*"
649,5,e,"Se han integrado objetos, gráficos, tablas, hojas de cálculo e hipervínculos, entre otros.*"
